id,Giocatore,Anno,Età,Ruolo,Minuti,Tiri,Tiri in porta,Tiri da area,Tiri da area piccola,Tiri fuori area,Tiri di testa,Tiri di rigore,Gol,Gol da area,Gol da area piccola,Gol fuori area,Gol di testa,Gol di piede,Gol su PI,Gol su Pun. Centrale,Gol su Pun. Laterale,Gol su Corner,Gol su Rimessa,Gol su rigore,Gol su sviluppo rigore,Gol su Pun. Diretta,Gol su sviluppo Pun. Diretta,Precisione,Precisione da area,Precisione da fuori area,Tiri su Occasione Gol,Tiri su Promettente,Passaggi Chiave,Passaggi Chiave in area,Passaggi Chiave ricevuti,Passaggi Chiave ricevuti in area,Assist,Assist Vincenti,Assist in area,Assist Vincenti in area,Third pass,Third pass vincenti,Gol procurati,Assist V + Third pass V,Assist V + Third pass V + Gol procurati,Triangolazioni,Triangolazioni fatte,Triangolazioni chiuse,Passaggi,Passaggi ricevuti,Palle Laterali,Cross,Cross riusciti,Cross vincenti,Traversoni,Traversoni riusciti,Traversoni vincenti,Cut Back,Cut Back riusciti,Cut Back vincenti,Perde palla,Propria metà campo,Recupera palla,Metà campo avversaria,Dribbling,Dribbling vincenti,Dribbling subiti,Dribbling perdenti subiti,Duelli,Duelli di gioco,Duelli vinti,Duelli nella metà campo offensiva,Duelli vinti nella metà campo offensiva,Duelli aerei,Duelli aerei vinti,Duelli tackle,Duelli tackle vinti,Interventi decisivi +,Interventi decisivi -,Reti subite squadra,Falli fatti,Falli subiti,In Fuorigioco,Ammonizioni,Espulsioni,Doppie Ammonizioni,Parate,Gol subiti,Uscite,Tiri in porta subiti,Rigori,Rigori parati,Interventi decisivi +2,Interventi decisivi -3,Passaggi portiere,Passaggi portiere +,Lanci,Lanci +,% Realizzazione,Realizzazione da area,Realizzazione da fuori area,Realizzazione su rigore,Realizzazione su Occasione Gol,Realizzazione su Promettente,lanci/passaggi portiere ricevuti,lanci/passaggi portiere ricevuti campo off.,% Passaggi riusciti,% Cross riusciti,% Cross vincenti,% Traversoni riusciti,% Traversoni vincenti,% Cut Back riusciti,% Cut Back vincenti,H media recupera palla (no P),% dribbling vincenti,% dribbling perdenti subiti,% duelli vinti,% duelli vinti nella metà campo offensiva,% duelli arei vinti,% duelli tackle vinti,Minuti giocati / gol subiti,H media falli (m),% parate su tiri in porta subiti,% passaggi +,% passaggi su gioco portiere,% lanci +,% lanci su gioco portiere
6508.0,PERIN M.,1992.0,30.0,P,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,4.0,16.0,0.0,0.0,3.0,0.0,59.0,58.0,23.0,15.0,,,,,,,0.0,0.0,89.38,,,,,,,,,,100.0,,,100.0,48.375,,53.8,98.34,70.76,60.4,29.24
6509.0,STURARO S.,1993.0,29.0,C,1850.0,9.0,2.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1.0,1.0,33.0,6.0,25.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,576.0,493.0,30.0,28.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,128.0,26.0,85.0,24.0,25.0,11.0,74.0,42.0,465.0,426.0,224.0,233.0,100.0,123.0,60.0,153.0,82.0,0.0,0.0,23.0,51.0,39.0,4.0,11.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.36,0.24,75.628,30.0,0.0,0.0,0.0,100.0,0.0,42.03913043478261,38.89333333333333,63.856521739130436,44.7,40.96666666666667,49.76190476190476,50.387499999999996,53.198125,52.39565217391304,,,,,
6515.0,DE MAIO S.,1987.0,35.0,D,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,22.0,1.0,1.0,0.0,7.0,7.0,25.0,25.0,10.0,4.0,0.0,7.0,3.0,7.0,7.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,72.5,,,,,,,25.95,0.0,100.0,39.35,0.0,42.9,100.0,24.0,79.6,,,,,
6516.0,IZZO A.,1992.0,30.0,D,575.0,5.0,4.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,0.0,0.0,1.0,10.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,321.0,222.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,49.0,5.0,5.0,4.0,12.0,8.0,124.0,112.0,71.0,35.0,15.0,37.0,21.0,44.0,30.0,1.0,1.0,5.0,16.0,12.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.2727272727272727,0.0,81.76,0.0,0.0,,,,,31.377777777777776,83.33333333333333,57.142857142857146,49.839999999999996,44.769999999999996,57.544444444444444,66.16666666666667,50.375,54.5,,,,,
6524.0,MANDRAGORA R.,1997.0,25.0,C,1409.0,19.0,7.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.7,367.0,150.0,2.0,3.0,54.0,15.0,31.0,4.0,19.0,2.0,13.0,0.0,1.0,0.0,0.0,2.0,2.0,10.0,5.0,5.0,757.0,571.0,9.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,19.0,67.0,27.0,8.0,4.0,27.0,16.0,204.0,180.0,101.0,109.0,47.0,46.0,25.0,75.0,37.0,1.0,0.0,10.0,25.0,24.0,1.0,7.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2857142857142857,0.047619047619047616,90.36666666666667,44.449999999999996,0.0,0.0,0.0,,,43.35333333333333,42.857142857142854,57.7,47.915,44.01578947368421,53.3375,51.614999999999995,69.75,59.4,,,,,
6526.0,PEROTTI D.,1988.0,34.0,A,331.0,9.0,6.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,233.0,100.0,2.0,1.0,5.0,2.0,10.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,148.0,137.0,16.0,14.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,30.0,3.0,11.0,3.0,22.0,13.0,17.0,10.0,90.0,80.0,47.0,55.0,28.0,13.0,5.0,23.0,12.0,0.0,0.0,6.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.18181818181818182,80.15454545454546,16.67142857142857,0.0,0.0,0.0,100.0,0.0,44.775,61.111111111111114,58.33,49.190909090909095,46.82,50.0,47.925,21.875,48.875,,,,,
6528.0,RINCON T.,1988.0,34.0,C,1413.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,34.0,5.0,16.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,665.0,579.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,24.0,64.0,27.0,38.0,30.0,50.0,35.0,263.0,229.0,143.0,118.0,60.0,44.0,22.0,70.0,42.0,0.0,0.0,23.0,27.0,34.0,0.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.5833333333333334,0.08333333333333333,87.04166666666667,16.666666666666668,0.0,,,,,42.04736842105263,77.45294117647059,74.93684210526315,55.15,49.58636363636364,54.53684210526316,57.438095238095244,50.74466666666667,63.86,,,,,
6629.0,PETAGNA A.,1995.0,27.0,A,695.0,12.0,7.0,10.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,100.0,2.0,4.0,12.0,6.0,52.0,6.0,10.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,154.0,242.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,15.0,5.0,2.0,28.0,14.0,7.0,5.0,171.0,157.0,71.0,124.0,43.0,38.0,18.0,70.0,23.0,0.0,0.0,6.0,16.0,14.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9125,25.0,0.0,,50.0,25.0,0.75,0.375,74.73636363636363,16.666666666666668,0.0,,,,,50.9,58.20769230769231,80.0,40.1,39.46190476190476,48.43888888888889,26.58421052631579,38.2,78.18571428571428,,,,,
6637.0,SABELLI S.,1993.0,29.0,D,366.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1.0,10.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,150.0,115.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,39.0,9.0,16.0,5.0,7.0,3.0,16.0,10.0,66.0,58.0,33.0,23.0,10.0,8.0,5.0,21.0,11.0,0.0,1.0,8.0,6.0,8.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.7142857142857143,0.14285714285714285,69.54285714285714,0.0,0.0,0.0,0.0,0.0,0.0,36.016666666666666,40.0,56.660000000000004,53.67142857142857,53.4,75.0,52.385714285714286,37.9,46.650000000000006,,,,,
6643.0,CAPUTO F.,1987.0,35.0,A,3114.0,47.0,29.0,44.0,4.0,3.0,4.0,1.0,11.0,11.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1576.8,1461.0,200.0,20.0,17.0,41.0,20.0,232.0,46.0,30.0,5.0,19.0,4.0,2.0,0.0,2.0,5.0,7.0,20.0,4.0,16.0,618.0,817.0,20.0,16.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,272.0,39.0,20.0,8.0,41.0,23.0,16.0,14.0,412.0,372.0,155.0,321.0,105.0,109.0,37.0,186.0,53.0,0.0,0.0,55.0,21.0,40.0,33.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.29259259259259,17.56,0.0,0.0,47.78,2.3785714285714286,1.0,0.8421052631578947,78.2578947368421,40.733333333333334,3.6999999999999997,,,0.0,0.0,47.24666666666667,47.22083333333333,87.5,37.98684210526316,31.72631578947368,32.05789473684211,27.30263157894737,50.070740740740746,74.25,,,,,
6737.0,DEFREL G.,1991.0,31.0,A,1494.0,21.0,12.0,19.0,5.0,2.0,7.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,840.0,840.0,100.0,8.0,5.0,27.0,9.0,90.0,15.0,19.0,2.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,5.0,372.0,492.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,111.0,35.0,29.0,11.0,39.0,19.0,27.0,22.0,308.0,290.0,107.0,198.0,63.0,60.0,17.0,148.0,48.0,1.0,0.0,32.0,16.0,18.0,3.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.384615384615385,16.666666666666668,0.0,,40.0,0.0,0.5526315789473685,0.34210526315789475,89.82972972972972,50.0,0.0,,,0.0,0.0,42.705263157894734,52.54210526315789,77.27272727272727,36.95675675675676,33.67027027027027,31.120833333333334,31.07714285714286,36.82625,64.2,,,,,
6757.0,DJURIC M.,1990.0,32.0,A,2304.0,36.0,17.0,35.0,5.0,1.0,27.0,1.0,5.0,5.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1100.0,1108.0,0.0,7.0,12.0,35.0,15.0,156.0,43.0,30.0,4.0,15.0,3.0,0.0,0.0,2.0,4.0,6.0,8.0,0.0,8.0,642.0,940.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,287.0,36.0,18.0,8.0,20.0,14.0,12.0,8.0,712.0,667.0,430.0,586.0,346.0,478.0,322.0,135.0,45.0,0.0,0.0,40.0,24.0,45.0,6.0,5.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,18.75,0.0,100.0,28.571428571428573,15.0,3.9696969696969697,3.696969696969697,69.46363636363637,25.0,0.0,,,100.0,100.0,43.392857142857146,73.33333333333333,65.0,61.275757575757574,59.16060606060606,68.64545454545456,33.871875,61.0648,72.30000000000001,,,,,
6770.0,PROVEDEL I.,1994.0,28.0,P,2973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,15.0,11.0,11.0,0.0,0.0,5.0,5.0,1.0,1.0,16.0,3.0,52.0,2.0,4.0,0.0,2.0,0.0,0.0,117.0,52.0,84.0,156.0,10.0,0.0,16.0,3.0,319.0,298.0,364.0,230.0,,,,,,,0.0,0.0,81.03666666666666,,,,,,,,,66.66666666666667,79.16666666666667,,100.0,100.0,56.416666666666664,10.8,68.79666666666667,92.11333333333333,46.21,64.53666666666666,53.79
6772.0,GOLDANIGA E.,1993.0,29.0,D,1017.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,1.0,30.0,1.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,478.0,278.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,13.0,103.0,18.0,8.0,5.0,26.0,16.0,196.0,183.0,117.0,57.0,27.0,61.0,43.0,69.0,46.0,0.0,0.0,19.0,21.0,13.0,1.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.6666666666666666,0.0,82.21666666666667,7.142857142857143,0.0,,,,,35.09090909090909,57.142857142857146,74.24545454545455,58.5,48.14545454545455,73.91818181818182,61.809090909090905,73.71818181818182,48.027272727272724,,,,,
6780.0,VERRE V.,1994.0,28.0,C,788.0,15.0,5.0,6.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7,0.0,400.0,1.0,3.0,42.0,15.0,59.0,6.0,12.0,1.0,6.0,0.0,5.0,2.0,0.0,3.0,3.0,11.0,9.0,2.0,382.0,395.0,17.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,24.0,24.0,10.0,18.0,14.0,19.0,14.0,162.0,148.0,66.0,89.0,36.0,28.0,7.0,69.0,26.0,0.0,1.0,16.0,15.0,14.0,0.0,2.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.8421052631578947,0.2631578947368421,70.82631578947368,20.825,2.0875,,,,,49.861538461538466,75.93333333333334,68.75,40.51578947368421,32.96470588235294,22.692307692307693,39.650000000000006,33.962222222222216,55.67,,,,,
6785.0,FALCINELLI D.,1991.0,31.0,A,92.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,1.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,9.0,4.0,1.0,0.0,39.0,35.0,20.0,23.0,11.0,11.0,5.0,12.0,6.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.3333333333333333,0.3333333333333333,56.660000000000004,,,,,,,22.3,47.5,0.0,58.08,41.675,60.0,61.1,10.0,89.7,,,,,
6957.0,STROOTMAN K.,1990.0,32.0,C,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,368.0,278.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,32.0,15.0,5.0,2.0,24.0,18.0,99.0,90.0,48.0,36.0,16.0,15.0,6.0,38.0,25.0,0.0,1.0,14.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.7,0.0,86.58,100.0,0.0,,,,,38.52222222222222,62.5,77.04444444444444,48.31,36.3,35.714285714285715,63.733333333333334,49.90625,44.0375,,,,,
6958.0,FLORENZI A.,1991.0,31.0,D,1244.0,20.0,7.0,5.0,0.0,15.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,525.0,150.0,375.0,2.0,2.0,48.0,16.0,28.0,7.0,11.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,783.0,572.0,38.0,35.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,75.0,12.0,71.0,16.0,14.0,11.0,43.0,25.0,176.0,167.0,92.0,81.0,40.0,24.0,13.0,77.0,41.0,0.0,0.0,10.0,9.0,9.0,4.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,33.333333333333336,9.090909090909092,,0.0,50.0,0.875,0.0,81.8125,38.22,0.0,0.0,0.0,0.0,0.0,36.96875,81.47777777777777,57.87777777777777,50.51818181818182,46.257894736842104,54.76428571428572,51.05,63.57142857142857,56.48333333333333,,,,,
6963.0,DESTRO M.,1991.0,31.0,A,1847.0,39.0,22.0,32.0,5.0,7.0,13.0,0.0,9.0,9.0,2.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1041.7,1100.0,150.0,13.0,13.0,15.0,1.0,109.0,31.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,7.0,331.0,618.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,248.0,35.0,15.0,6.0,52.0,16.0,9.0,7.0,504.0,472.0,169.0,398.0,126.0,225.0,69.0,152.0,50.0,0.0,0.0,32.0,41.0,32.0,20.0,4.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.563157894736843,30.88235294117647,0.0,,48.144444444444446,13.636363636363637,2.5555555555555554,2.185185185185185,67.65185185185184,50.0,0.0,100.0,0.0,0.0,0.0,53.18181818181818,22.268181818181816,75.0,33.355555555555554,31.44814814814815,33.022222222222226,28.373076923076926,54.69388888888889,70.55652173913043,,,,,
6966.0,SKORUPSKI L.,1991.0,31.0,P,3471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1139.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,36.0,31.0,28.0,1.0,0.0,18.0,16.0,4.0,3.0,23.0,2.0,53.0,2.0,5.0,0.0,4.0,0.0,0.0,129.0,53.0,101.0,173.0,9.0,1.0,23.0,2.0,397.0,363.0,281.0,205.0,,,,,,,0.0,0.0,88.51666666666667,,,,,,,,100.0,60.0,77.27272727272727,0.0,85.71428571428571,75.0,59.59041666666667,11.2,71.38285714285715,92.03611111111111,60.15555555555555,75.09428571428572,39.84444444444445
6969.0,MANOLAS K.,1991.0,31.0,D,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,2.0,0.0,0.0,6.0,3.0,27.0,27.0,13.0,5.0,1.0,9.0,6.0,7.0,4.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,2.0,0.0,93.025,,,,,,,29.299999999999997,,58.325,45.825,16.666666666666668,66.66666666666667,80.0,96.5,52.46666666666667,,,,,
6976.0,SANABRIA A.,1996.0,26.0,A,1895.0,43.0,20.0,38.0,9.0,5.0,17.0,0.0,6.0,6.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.4,967.0,100.0,14.0,14.0,15.0,6.0,149.0,34.0,11.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,5.0,18.0,0.0,18.0,467.0,820.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,280.0,33.0,10.0,5.0,35.0,15.0,14.0,14.0,550.0,516.0,169.0,454.0,128.0,268.0,72.0,175.0,48.0,0.0,0.0,20.0,26.0,34.0,22.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.789473684210526,17.61111111111111,0.0,,45.833333333333336,0.0,3.6551724137931036,3.5172413793103448,73.61379310344829,50.0,0.0,0.0,0.0,0.0,50.0,64.0875,44.81111111111111,100.0,33.83793103448276,29.142857142857142,25.615384615384617,25.022222222222222,63.55,74.04285714285713,,,,,
7023.0,FARES M. S.,1996.0,26.0,C,632.0,9.0,4.0,8.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,217.0,0.0,4.0,2.0,16.0,6.0,14.0,8.0,4.0,1.0,4.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,246.0,194.0,21.0,17.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,45.0,11.0,26.0,5.0,29.0,14.0,10.0,9.0,119.0,114.0,52.0,60.0,21.0,30.0,16.0,35.0,16.0,1.0,0.0,13.0,10.0,5.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.34,13.4,0.0,,33.35,0.0,1.2222222222222223,0.3333333333333333,72.96666666666667,19.514285714285712,4.757142857142857,0.0,0.0,50.0,0.0,39.71111111111111,47.925,95.24285714285715,45.56666666666667,33.91111111111111,49.55,52.355555555555554,53.082499999999996,64.41428571428571,,,,,
7039.0,VERDE D.,1996.0,26.0,A,2093.0,49.0,29.0,22.0,1.0,27.0,0.0,2.0,8.0,8.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1488.3,1633.0,666.7,8.0,6.0,65.0,26.0,84.0,10.0,27.0,6.0,20.0,5.0,2.0,0.0,1.0,6.0,7.0,19.0,11.0,8.0,787.0,665.0,59.0,52.0,13.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,137.0,24.0,46.0,11.0,46.0,26.0,26.0,19.0,127.0,112.0,57.0,67.0,32.0,8.0,0.0,30.0,9.0,0.0,0.0,46.0,3.0,15.0,11.0,2.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01304347826087,42.10526315789474,0.0,50.0,42.857142857142854,25.0,0.3939393939393939,0.09090909090909091,74.26875,27.891666666666666,2.0833333333333335,12.5,12.5,100.0,0.0,41.69565217391305,46.15238095238095,77.19473684210527,39.03448275862069,41.099999999999994,0.0,33.33157894736842,40.23913043478261,86.19999999999999,,,,,
